date,avg_nitrogen_dioxide,max_nitrogen_dioxide,min_nitrogen_dioxide,max_time_nitrogen_dioxide,min_time_nitrogen_dioxide,avg_ozone,max_ozone,min_ozone,max_time_ozone,min_time_ozone,avg_sulphur_dioxide,max_sulphur_dioxide,min_sulphur_dioxide,max_time_sulphur_dioxide,min_time_sulphur_dioxide,avg_pm2_5,max_pm2_5,min_pm2_5,max_time_pm2_5,min_time_pm2_5,avg_pm10,max_pm10,min_pm10,max_time_pm10,min_time_pm10,pm2_5_avgdRolls,pm10_avgdRolls,eaqi,nitrogen_dioxide_eaqi,ozone_eaqi,sulphur_dioxide_eaqi,pm2_5_eaqi,pm10_eaqi,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_apparent_temperature,avg_relative_humidity_2m,avg_dew_point_2m,sum_precipitation,sum_rain,avg_pressure_msl,avg_surface_pressure,avg_cloud_cover,sum_et0_fao_evapotranspiration,avg_vapour_pressure_deficit,max_wind_speed_10m,max_wind_speed_100m,avg_wind_direction_10m,avg_wind_direction_100m,max_wind_gusts_10m,avg_soil_temperature_0_to_7cm,avg_soil_temperature_7_to_28cm,avg_soil_moisture_0_to_7cm,avg_soil_moisture_7_to_28cm,avg_shortwave_radiation,avg_direct_radiation,avg_diffuse_radiation,avg_direct_normal_irradiance,avg_global_tilted_irradiance,avg_terrestrial_radiation
2022-01-03,36.1875,46.9,26.2,08:00:00,13:00:00,4.5,15.0,0.0,05:00:00,00:00:00,4.079166666666667,5.4,2.6,13:00:00,00:00:00,31.929166666666664,43.3,26.1,23:00:00,15:00:00,37.67916666666667,53.0,27.6,19:00:00,02:00:00,29.3484375,32.094791666666666,4,1,1,1,4,2,6.220833333333334,5.4,8.6,4.3375,95.375,5.516666666666667,0.0,0.0,1020.4333333333334,1002.5125,100.0,0.3,0.04625,9.5,21.2,209.54166666666663,222.16666666666663,18.4,5.45,5.4375,0.3615,0.3643749999999999,22.416666666666668,0.1666666666666666,22.25,0.4791666666666667,22.416666666666668,123.40416666666664
2022-01-04,49.67083333333333,56.8,42.4,10:00:00,15:00:00,1.1666666666666667,4.0,0.0,01:00:00,02:00:00,4.829166666666667,6.2,3.3,23:00:00,01:00:00,58.81666666666666,65.8,47.0,15:00:00,00:00:00,69.14166666666667,78.4,53.8,05:00:00,00:00:00,46.03628472222223,56.78003472222222,4,2,1,1,4,4,6.170833333333333,5.6,7.0,4.591666666666667,95.66666666666669,5.5125,4.2,4.2,1012.2583333333332,994.4916666666668,100.0,0.24,0.0420833333333333,6.5,11.3,231.5,232.75,12.6,6.25,6.208333333333333,0.3744583333333333,0.365375,13.625,0.375,13.25,1.1,13.625,124.14583333333331
2022-01-05,34.358333333333334,53.5,15.6,02:00:00,21:00:00,12.833333333333334,55.0,0.0,23:00:00,00:00:00,3.641666666666666,5.6,1.7,00:00:00,23:00:00,24.929166666666664,63.9,3.0,01:00:00,23:00:00,27.683333333333334,65.1,4.7,01:00:00,23:00:00,46.3546875,51.4921875,4,1,1,1,4,4,6.445833333333333,5.5,8.1,3.1833333333333336,76.04166666666667,1.0708333333333333,4.9,4.8,1003.0875,985.5,91.20833333333331,1.14,0.2383333333333333,26.7,43.7,235.04166666666663,241.875,45.0,6.291666666666667,6.45,0.3971666666666666,0.37925,35.416666666666664,10.25,25.166666666666668,40.625,35.416666666666664,124.94583333333333
2022-01-06,34.27916666666667,60.8,13.2,19:00:00,00:00:00,24.25,48.0,0.0,00:00:00,22:00:00,3.1333333333333333,4.6,1.5,22:00:00,01:00:00,18.83333333333333,50.0,2.9,23:00:00,00:00:00,22.02916666666667,55.3,4.5,23:00:00,00:00:00,14.152430555555556,16.794618055555556,2,1,1,1,2,1,4.370833333333333,-0.1,8.2,1.0833333333333333,73.75,-0.8541666666666666,0.0,0.0,1013.8,995.8916666666668,33.291666666666664,1.1,0.2379166666666666,20.9,36.8,140.16666666666666,151.0,34.6,5.654166666666666,6.425,0.3685,0.3735416666666666,73.25,52.79166666666666,20.45833333333333,181.72083333333333,73.25,125.80833333333334
2022-01-07,45.41666666666666,63.4,25.0,19:00:00,13:00:00,9.541666666666666,40.0,0.0,14:00:00,00:00:00,4.029166666666667,6.1,2.8,23:00:00,15:00:00,33.983333333333334,55.6,15.9,01:00:00,15:00:00,36.24583333333333,56.5,19.9,01:00:00,14:00:00,31.032465277777774,34.61631944444444,4,2,1,1,4,2,1.0958333333333332,-2.2,5.6,-2.1375,81.66666666666667,-1.8,0.0,0.0,1020.5125,1002.2708333333334,19.45833333333333,0.59,0.1325,9.4,14.4,104.91666666666669,108.875,19.8,2.7,4.4125000000000005,0.3679583333333333,0.372125,70.0,44.708333333333336,25.291666666666668,155.375,70.0,126.7375
2022-01-08,44.24166666666667,57.0,28.0,00:00:00,13:00:00,4.291666666666667,17.0,0.0,14:00:00,00:00:00,4.783333333333333,7.8,2.8,12:00:00,17:00:00,42.56666666666667,57.5,27.4,23:00:00,16:00:00,47.85833333333333,82.7,35.9,23:00:00,16:00:00,37.53732638888889,38.88072916666667,4,2,1,1,4,2,-0.85,-4.2,4.0,-4.141666666666667,88.16666666666667,-2.629166666666667,0.0,0.0,1015.4041666666668,997.1375,32.166666666666664,0.54,0.07625,11.1,18.4,204.125,196.125,20.9,1.225,2.9875000000000003,0.3624583333333333,0.3678333333333333,76.25,55.208333333333336,21.041666666666668,189.85,76.25,127.70833333333331
2022-01-09,40.075,60.8,21.1,22:00:00,12:00:00,5.333333333333333,22.0,0.0,15:00:00,00:00:00,4.2250000000000005,5.6,3.1,12:00:00,06:00:00,40.74583333333333,62.8,20.9,03:00:00,15:00:00,48.19583333333333,84.4,22.2,01:00:00,15:00:00,43.50503472222223,52.14322916666666,4,2,1,1,4,4,0.2166666666666666,-3.4,4.9,-3.125,89.91666666666667,-1.3208333333333333,2.5,0.0,1006.6625,988.6208333333334,53.41666666666666,0.53,0.0725,12.1,18.4,178.125,168.58333333333334,23.4,1.5541666666666665,2.8166666666666664,0.3640833333333333,0.3677916666666667,72.875,43.41666666666666,29.45833333333333,148.8625,72.875,128.73333333333332
2022-01-10,40.04583333333333,54.5,28.6,18:00:00,13:00:00,3.0,9.0,0.0,14:00:00,03:00:00,3.8333333333333335,5.7,2.6,11:00:00,01:00:00,33.90416666666667,51.3,20.8,00:00:00,20:00:00,36.50416666666667,52.7,22.4,00:00:00,20:00:00,37.32326388888889,41.464756944444446,4,2,1,1,4,3,-0.3166666666666667,-3.2,3.9,-4.095833333333333,84.25,-3.0,0.0,0.0,1012.8833333333332,994.6958333333332,35.708333333333336,0.6,0.1025,13.2,28.9,235.91666666666663,201.875,24.1,0.3791666666666666,2.2125,0.364,0.36575,65.5,33.375,32.125,120.05,65.5,129.82083333333333
2022-01-11,46.64166666666667,75.4,23.9,19:00:00,03:00:00,4.0,14.0,0.0,14:00:00,05:00:00,4.008333333333334,5.5,2.4,11:00:00,02:00:00,27.0375,58.4,11.4,23:00:00,02:00:00,32.50416666666667,59.3,12.7,22:00:00,02:00:00,24.227951388888886,28.529340277777777,3,2,1,1,3,2,0.6083333333333333,-4.4,6.3,-3.004166666666667,68.83333333333333,-4.775,0.0,0.0,1023.4041666666668,1005.0791666666668,0.0,0.81,0.22,12.2,18.0,163.04166666666666,112.625,16.2,0.4791666666666667,1.8875,0.3608333333333333,0.364125,83.625,64.95833333333333,18.666666666666668,222.1,83.625,131.04166666666666
2022-01-12,59.59166666666667,80.2,29.2,20:00:00,11:00:00,3.625,19.0,0.0,16:00:00,00:00:00,5.054166666666666,8.0,2.6,23:00:00,01:00:00,46.8625,59.7,32.4,22:00:00,05:00:00,53.93333333333334,70.8,33.6,21:00:00,05:00:00,40.13177083333333,45.04704861111111,4,2,1,1,4,3,-0.2666666666666666,-4.4,6.4,-3.5416666666666665,84.70833333333333,-2.5791666666666666,0.0,0.0,1031.8291666666669,1013.2875,0.2916666666666667,0.67,0.1020833333333333,9.5,16.2,192.79166666666663,179.16666666666666,15.5,1.3791666666666669,2.225,0.3567916666666666,0.3615833333333333,83.33333333333333,64.125,19.20833333333333,217.63333333333333,83.33333333333333,132.3125
2022-01-13,60.32083333333333,79.1,40.3,01:00:00,10:00:00,3.125,13.0,0.0,15:00:00,00:00:00,5.720833333333334,7.7,3.2,00:00:00,04:00:00,57.40416666666667,68.6,48.4,23:00:00,09:00:00,63.675,79.2,49.4,21:00:00,03:00:00,52.225,59.57534722222223,5,2,1,1,5,4,-0.4624999999999999,-4.4,6.9,-3.920833333333333,81.29166666666667,-3.395833333333333,0.0,0.0,1037.2708333333333,1018.625,4.541666666666667,0.67,0.1266666666666666,9.9,19.8,238.08333333333331,239.625,13.7,1.1083333333333334,2.125,0.3587083333333333,0.3620833333333333,83.20833333333333,63.75,19.45833333333333,214.20833333333331,83.20833333333333,133.62916666666666
2022-01-14,62.22083333333333,84.9,45.4,19:00:00,07:00:00,6.958333333333333,26.0,0.0,15:00:00,00:00:00,5.4875,6.2,4.9,08:00:00,23:00:00,50.458333333333336,76.1,33.5,01:00:00,07:00:00,57.43333333333334,78.8,38.3,00:00:00,07:00:00,56.2390625,63.245138888888896,5,2,1,1,5,4,0.6041666666666666,-3.2,7.3,-3.3125,71.5,-4.075,0.0,0.0,1032.2791666666667,1013.8041666666668,0.0,0.8600000000000001,0.1975,12.2,25.3,277.2916666666667,271.2916666666667,20.9,0.6124999999999999,1.6916666666666669,0.35775,0.3610416666666666,83.54166666666667,64.875,18.666666666666668,216.59166666666667,83.54166666666667,134.99583333333334
2022-01-15,56.9,72.2,42.5,19:00:00,12:00:00,6.291666666666667,25.0,0.0,16:00:00,00:00:00,4.558333333333333,6.3,2.9,14:00:00,23:00:00,42.25416666666667,61.3,26.2,23:00:00,08:00:00,45.47916666666666,65.8,24.0,23:00:00,09:00:00,43.73489583333333,48.638020833333336,4,2,1,1,4,3,2.0916666666666663,-1.5,8.9,-1.1916666666666669,80.70833333333333,-0.9583333333333334,0.0,0.0,1025.5583333333334,1007.3,0.0,0.77,0.15,10.6,23.4,161.625,174.91666666666666,17.6,1.7125,2.025,0.3591249999999999,0.3609166666666666,83.41666666666667,65.04166666666667,18.375,215.56666666666663,83.41666666666667,136.43333333333334
2022-01-16,56.19583333333333,70.5,37.3,20:00:00,12:00:00,6.208333333333333,23.0,0.0,15:00:00,00:00:00,5.333333333333333,7.8,3.0,12:00:00,00:00:00,52.57916666666667,71.3,38.0,01:00:00,23:00:00,59.39166666666667,74.3,44.2,01:00:00,23:00:00,50.6390625,56.51996527777777,5,2,1,1,5,4,1.8291666666666668,-3.4,8.4,-1.575,80.5,-1.2833333333333334,0.0,0.0,1024.9166666666667,1006.6458333333334,0.0,0.78,0.15375,17.4,35.7,271.2916666666667,252.20833333333331,29.2,1.1083333333333334,2.120833333333333,0.3587499999999999,0.3601666666666667,84.08333333333333,65.25,18.83333333333333,214.65416666666667,84.08333333333333,137.9375
2022-01-17,38.6625,53.8,25.3,20:00:00,06:00:00,17.375,36.0,4.0,15:00:00,02:00:00,2.895833333333333,3.7,2.1,18:00:00,04:00:00,19.183333333333334,27.5,10.7,21:00:00,15:00:00,21.98333333333333,31.0,12.1,10:00:00,06:00:00,32.98784722222222,37.321354166666666,4,1,1,1,4,2,5.491666666666667,0.5,13.6,1.4291666666666665,59.833333333333336,-1.8666666666666665,0.0,0.0,1026.2375,1008.1833333333334,4.375,1.53,0.3829166666666666,16.6,31.9,281.0833333333333,303.2083333333333,27.0,3.4916666666666667,3.0125,0.3640416666666666,0.365375,84.95833333333333,64.66666666666667,20.291666666666668,211.86666666666667,84.95833333333333,139.475
2022-01-18,45.520833333333336,79.2,27.5,20:00:00,02:00:00,13.041666666666666,42.0,0.0,16:00:00,21:00:00,3.270833333333333,4.7,2.2,22:00:00,05:00:00,29.491666666666664,51.5,8.6,23:00:00,02:00:00,35.825,58.4,7.4,23:00:00,02:00:00,21.19045138888889,25.16128472222222,3,2,1,1,3,2,4.583333333333333,-0.1,10.3,1.2458333333333331,72.625,-0.2208333333333333,0.0,0.0,1032.0125,1013.8041666666668,0.0833333333333333,1.11,0.2541666666666666,15.5,29.5,126.04166666666669,142.83333333333334,25.2,4.229166666666667,4.45,0.361375,0.3645,85.375,66.41666666666667,18.95833333333333,215.1125,85.375,141.05416666666667
2022-01-19,51.10833333333333,63.8,31.0,01:00:00,13:00:00,7.875,38.0,0.0,16:00:00,00:00:00,5.2625,6.7,3.4,11:00:00,05:00:00,48.8,74.4,32.3,23:00:00,16:00:00,55.79166666666666,86.5,41.8,23:00:00,15:00:00,42.49652777777778,49.909375,4,2,1,1,4,3,1.9958333333333331,-1.5,7.6,-0.875,91.5,0.6833333333333335,0.0,0.0,1030.8666666666666,1012.4958333333334,22.625,0.61,0.0729166666666666,9.4,11.4,269.5833333333333,259.5416666666667,18.0,2.9875000000000003,3.954166666666667,0.3562916666666667,0.3605416666666667,67.95833333333333,36.91666666666666,31.041666666666668,119.32916666666668,67.95833333333333,142.72916666666666
2022-01-20,36.31666666666667,58.1,20.6,00:00:00,14:00:00,13.958333333333334,37.0,0.0,22:00:00,00:00:00,4.025,5.9,1.8,00:00:00,23:00:00,39.5,77.2,3.3,00:00:00,23:00:00,44.625,89.8,6.0,00:00:00,23:00:00,50.90555555555556,57.72708333333333,5,1,1,1,5,4,3.9291666666666663,-0.2,7.5,0.2666666666666666,78.04166666666667,-0.4541666666666666,1.6,1.6,1021.4666666666668,1003.4041666666668,32.041666666666664,1.19,0.2020833333333333,23.6,42.0,276.1666666666667,277.9583333333333,39.2,3.883333333333333,4.029166666666667,0.3612916666666666,0.3593333333333333,77.75,49.625,28.125,160.275,77.75,144.49166666666667
2022-01-21,36.266666666666666,75.0,13.6,23:00:00,05:00:00,16.416666666666668,38.0,0.0,02:00:00,22:00:00,2.775,5.4,1.5,23:00:00,00:00:00,21.766666666666666,54.0,3.6,23:00:00,04:00:00,30.945833333333336,71.2,4.1,23:00:00,02:00:00,19.472395833333334,24.323958333333334,2,1,1,1,2,2,2.8666666666666667,-2.4,6.8,-1.2916666666666667,63.583333333333336,-4.141666666666667,0.0,0.0,1024.1583333333333,1005.9666666666668,3.9583333333333335,1.35,0.2891666666666667,19.8,37.2,109.41666666666669,118.625,36.7,2.558333333333333,3.8333333333333335,0.355375,0.3520416666666666,84.375,61.708333333333336,22.666666666666668,199.39583333333331,84.375,146.2875
2022-01-22,40.77916666666667,74.0,21.5,00:00:00,14:00:00,9.208333333333334,26.0,0.0,15:00:00,00:00:00,3.6791666666666663,5.4,2.3,00:00:00,04:00:00,35.84583333333333,63.4,21.7,01:00:00,18:00:00,44.29166666666666,71.0,24.7,00:00:00,16:00:00,35.83645833333333,46.6703125,4,2,1,1,4,3,1.4583333333333333,-2.7,7.2,-2.3375,84.29166666666667,-1.075,0.0,0.0,1027.3458333333333,1009.0,43.54166666666666,0.76,0.1216666666666666,18.1,27.5,261.4166666666667,248.375,32.4,1.6291666666666669,2.9291666666666667,0.353375,0.353875,79.45833333333333,51.708333333333336,27.75,154.54166666666666,79.45833333333333,148.12083333333334
2022-01-23,40.54166666666666,57.2,21.6,22:00:00,13:00:00,11.083333333333334,33.0,0.0,15:00:00,02:00:00,3.2125,4.8,2.4,22:00:00,04:00:00,48.87916666666666,65.1,32.4,23:00:00,06:00:00,57.68333333333334,73.2,42.9,23:00:00,00:00:00,38.68576388888889,46.87777777777777,4,2,1,1,4,3,1.1875,-2.2,6.3,-2.1125000000000003,86.91666666666667,-0.8416666666666667,0.0,0.0,1030.2625,1011.8541666666666,5.583333333333333,0.78,0.0979166666666666,13.2,27.7,120.95833333333331,124.58333333333331,22.0,2.1791666666666667,3.1916666666666664,0.3591666666666666,0.3605416666666667,91.29166666666669,70.54166666666667,20.75,219.6291666666667,91.29166666666669,150.0
2022-01-24,51.56666666666666,61.3,40.9,20:00:00,16:00:00,3.75,9.0,0.0,15:00:00,03:00:00,3.6791666666666663,6.2,1.4,10:00:00,17:00:00,69.4875,83.2,55.9,17:00:00,08:00:00,78.14999999999999,97.5,58.8,16:00:00,07:00:00,60.8765625,68.17326388888888,5,2,1,1,5,4,-0.2791666666666667,-3.1,3.4,-3.391666666666667,90.41666666666669,-1.7541666666666669,0.0,0.0,1032.9625,1014.4041666666668,69.875,0.55,0.0641666666666666,7.2,14.8,141.33333333333334,135.16666666666666,16.9,0.0291666666666666,1.8875,0.3584583333333333,0.3610833333333333,65.0,25.25,39.75,80.70416666666667,65.0,151.92083333333332
2022-01-25,43.18333333333334,54.8,30.9,21:00:00,14:00:00,9.833333333333334,29.0,1.0,16:00:00,00:00:00,3.8333333333333335,5.0,2.2,20:00:00,00:00:00,54.4375,87.3,40.8,23:00:00,17:00:00,66.39999999999999,93.3,47.0,01:00:00,16:00:00,61.58142361111111,75.31857638888889,5,2,1,1,5,4,1.3666666666666665,-1.5,3.9,-1.6541666666666668,94.54166666666669,0.5416666666666666,0.0,0.0,1034.275,1015.8083333333334,69.70833333333333,0.38,0.04,11.3,15.1,264.8333333333333,252.20833333333331,22.0,2.2416666666666667,2.2416666666666667,0.3551666666666666,0.3588333333333333,41.16666666666666,5.916666666666667,35.25,18.58333333333333,41.16666666666666,153.90416666666667
2022-01-26,49.42083333333333,70.2,30.9,22:00:00,05:00:00,5.25,13.0,0.0,15:00:00,20:00:00,4.125,6.8,3.0,21:00:00,01:00:00,64.21666666666667,89.0,45.0,01:00:00,16:00:00,80.34583333333333,101.5,58.8,01:00:00,17:00:00,61.35798611111111,74.00138888888888,5,2,1,1,5,4,1.7583333333333335,-1.8,6.3,-1.1208333333333331,94.125,0.8916666666666666,0.0,0.0,1029.0333333333333,1010.6875,68.45833333333333,0.43,0.04625,11.9,22.3,266.9583333333333,241.79166666666663,21.6,2.25,2.6916666666666664,0.3576666666666666,0.3603333333333333,46.29166666666666,11.833333333333334,34.458333333333336,45.40833333333333,46.29166666666666,155.9375
2022-01-27,49.53333333333333,65.3,37.4,21:00:00,14:00:00,3.9583333333333335,12.0,0.0,15:00:00,00:00:00,5.404166666666666,8.9,3.4,19:00:00,01:00:00,56.525,72.2,39.1,00:00:00,17:00:00,70.56666666666666,90.7,47.5,01:00:00,23:00:00,60.28958333333333,76.14496527777779,5,2,1,1,5,4,1.5291666666666668,-0.8,5.7,-1.4333333333333331,90.33333333333331,0.075,0.0,0.0,1027.125,1008.8041666666668,77.125,0.55,0.0695833333333333,12.9,26.2,279.0,277.2916666666667,20.5,2.191666666666667,2.9291666666666667,0.3580833333333333,0.3615416666666666,60.54166666666666,20.83333333333333,39.708333333333336,58.4625,60.54166666666666,158.0375
2022-01-28,33.800000000000004,50.9,13.7,22:00:00,14:00:00,24.291666666666668,62.0,5.0,14:00:00,10:00:00,3.0666666666666664,4.6,1.4,08:00:00,14:00:00,23.933333333333334,49.9,4.8,01:00:00,13:00:00,27.979166666666668,56.8,7.0,01:00:00,15:00:00,41.23888888888889,49.2046875,4,1,1,1,4,3,5.295833333333333,-0.6,14.6,0.5208333333333334,61.25,-3.3041666666666667,0.0,0.0,1026.5,1008.4166666666666,29.166666666666668,1.94,0.44,27.2,41.7,189.95833333333331,182.04166666666663,44.6,3.358333333333334,3.3875,0.3502083333333333,0.3566666666666666,101.625,79.20833333333333,22.416666666666668,230.60416666666663,101.625,160.225
2022-01-29,44.15,62.7,30.1,19:00:00,05:00:00,11.0,39.0,0.0,14:00:00,05:00:00,4.295833333333333,6.0,2.9,19:00:00,01:00:00,35.24166666666667,50.0,23.4,22:00:00,06:00:00,41.141666666666666,57.8,24.2,12:00:00,06:00:00,24.75555555555556,28.98888888888889,3,2,1,1,3,2,3.0708333333333333,-1.7,9.2,-0.2375,73.91666666666667,-1.2916666666666667,0.0,0.0,1029.1375,1010.875,12.291666666666666,1.08,0.2120833333333333,15.7,33.1,173.91666666666666,186.41666666666663,25.2,2.8833333333333333,3.3875,0.3386666666666666,0.3488333333333333,98.5,75.875,22.625,221.41666666666663,98.5,162.49583333333334
2022-01-30,40.1,62.4,20.5,21:00:00,14:00:00,21.70833333333333,58.0,3.0,15:00:00,21:00:00,3.875,5.4,2.9,10:00:00,20:00:00,22.65,47.7,12.7,00:00:00,15:00:00,27.558333333333334,52.5,17.5,00:00:00,15:00:00,31.97048611111111,38.046527777777776,4,2,1,1,4,2,5.65,1.3,13.9,1.4416666666666669,69.83333333333333,0.5291666666666667,0.0,0.0,1020.1583333333332,1002.2125,4.916666666666667,1.53,0.2879166666666666,22.0,41.4,250.79166666666663,258.8333333333333,35.3,4.420833333333333,3.966666666666667,0.3242083333333334,0.340875,102.70833333333331,80.875,21.83333333333333,236.78333333333333,102.70833333333331,164.82500000000002
2022-01-31,33.61666666666667,56.6,13.2,00:00:00,23:00:00,27.916666666666668,69.0,1.0,23:00:00,07:00:00,3.016666666666667,4.9,1.4,11:00:00,22:00:00,29.65416666666667,57.5,4.0,03:00:00,23:00:00,37.083333333333336,76.7,5.2,12:00:00,23:00:00,29.08888888888889,34.88697916666667,4,1,1,1,4,2,5.925,1.8,10.7,1.9958333333333331,72.83333333333333,-0.1833333333333333,0.0,0.0,1011.9458333333332,994.1625,62.79166666666666,1.63,0.295,34.6,54.2,244.33333333333331,243.375,70.9,5.458333333333333,4.929166666666666,0.322625,0.3368333333333333,71.66666666666667,31.291666666666668,40.375,93.7125,71.66666666666667,167.1875
2022-02-01,19.916666666666668,40.6,5.1,23:00:00,04:00:00,58.208333333333336,77.0,30.0,15:00:00,21:00:00,2.15,4.0,1.1,22:00:00,02:00:00,7.587499999999999,21.8,2.0,22:00:00,02:00:00,10.691666666666668,23.5,3.2,22:00:00,03:00:00,12.552777777777775,18.169965277777777,2,1,2,1,2,1,8.016666666666667,4.2,12.7,2.033333333333333,34.041666666666664,-7.158333333333334,0.0,0.0,1014.0208333333334,996.3416666666668,31.70833333333333,3.23,0.7233333333333333,37.8,59.9,307.6666666666667,313.625,71.3,7.058333333333334,5.983333333333333,0.3210833333333333,0.3352083333333333,106.5,83.29166666666667,23.20833333333333,236.3125,106.5,169.6
2022-02-02,24.616666666666664,36.4,8.9,20:00:00,15:00:00,41.0,69.0,23.0,15:00:00,08:00:00,2.5416666666666665,3.5,1.6,23:00:00,15:00:00,8.716666666666667,17.6,4.3,00:00:00,15:00:00,10.829166666666666,19.1,6.5,00:00:00,14:00:00,9.691840277777777,12.12517361111111,1,1,1,1,1,1,10.729166666666666,4.9,17.5,6.0375000000000005,44.91666666666666,-1.0,0.0,0.0,1013.1916666666666,995.6916666666666,41.66666666666666,2.87,0.75875,28.5,47.1,308.5,318.1666666666667,47.5,8.320833333333333,6.925,0.2977916666666666,0.3239166666666667,88.95833333333333,53.583333333333336,35.375,152.4416666666667,88.95833333333333,172.02916666666667
2022-02-03,37.7875,59.3,23.7,20:00:00,13:00:00,18.791666666666668,46.0,1.0,14:00:00,07:00:00,3.358333333333333,4.0,2.8,09:00:00,23:00:00,22.1,32.8,10.0,23:00:00,05:00:00,26.245833333333334,47.7,11.7,20:00:00,05:00:00,13.627604166666666,16.400000000000002,2,1,1,1,2,1,7.15,2.7,11.5,3.9875,72.91666666666667,2.4208333333333334,0.0,0.0,1020.8541666666666,1003.0083333333332,33.166666666666664,1.34,0.29,14.9,28.5,130.5,144.45833333333334,28.1,7.791666666666667,7.579166666666667,0.2814583333333333,0.310125,97.91666666666669,63.66666666666666,34.25,173.09583333333333,97.91666666666669,174.4958333333333
2022-02-04,44.47083333333333,60.9,28.4,09:00:00,04:00:00,14.541666666666666,29.0,1.0,15:00:00,23:00:00,3.8875,7.1,2.3,23:00:00,01:00:00,41.329166666666666,59.8,33.0,23:00:00,00:00:00,50.37083333333334,66.0,36.8,10:00:00,00:00:00,33.05902777777778,40.54930555555556,4,2,1,1,4,3,6.720833333333334,4.3,9.6,4.841666666666667,89.20833333333333,5.0375000000000005,0.3,0.3,1018.475,1000.6291666666666,81.58333333333333,0.53,0.1125,9.9,17.0,175.54166666666666,179.95833333333334,16.2,7.595833333333334,7.337499999999999,0.2866666666666667,0.31,42.16666666666666,10.583333333333334,31.58333333333333,36.65,42.16666666666666,177.0041666666667
2022-02-05,42.89166666666667,61.2,25.3,21:00:00,13:00:00,7.416666666666667,25.0,0.0,15:00:00,22:00:00,3.875,7.1,2.6,00:00:00,23:00:00,57.5375,77.6,37.5,01:00:00,16:00:00,69.125,80.1,60.1,01:00:00,05:00:00,52.09965277777778,60.70208333333333,5,2,1,1,5,4,4.7,1.5,10.2,2.370833333333333,92.5,3.4625,0.0,0.0,1019.8333333333334,1001.8375,41.79166666666666,0.94,0.0820833333333333,9.2,15.9,214.66666666666663,218.875,15.1,6.041666666666667,6.6625000000000005,0.29125,0.3104583333333333,94.125,58.833333333333336,35.291666666666664,157.84166666666667,94.125,179.5375
2022-02-06,41.87916666666667,60.5,24.1,20:00:00,14:00:00,6.791666666666667,24.0,0.0,15:00:00,00:00:00,3.8375,5.4,1.9,12:00:00,01:00:00,61.21666666666667,72.4,50.1,01:00:00,23:00:00,67.51666666666667,85.2,56.6,20:00:00,13:00:00,59.01927083333334,68.16336805555555,5,2,1,1,5,4,3.8791666666666655,0.6,8.4,1.2291666666666667,91.41666666666669,2.5416666666666665,0.0,0.0,1021.1166666666668,1003.05,73.25,0.6,0.08125,13.0,24.4,274.7916666666667,239.58333333333331,20.9,4.8125,5.679166666666667,0.3065416666666666,0.313125,57.375,11.541666666666666,45.833333333333336,32.34583333333334,57.375,182.09166666666667
2022-02-07,23.34583333333333,47.6,7.4,00:00:00,13:00:00,42.41666666666666,84.0,3.0,12:00:00,00:00:00,2.2625,4.0,1.0,00:00:00,17:00:00,19.4875,55.3,2.4,03:00:00,13:00:00,25.054166666666664,67.4,5.3,02:00:00,10:00:00,42.80364583333333,50.809895833333336,4,1,1,1,4,4,6.983333333333333,1.2,12.7,1.3291666666666666,47.75,-5.491666666666667,0.0,0.0,1016.375,998.5916666666668,26.20833333333333,2.84,0.5925,54.5,81.8,172.91666666666666,159.70833333333334,92.5,6.470833333333334,6.179166666666667,0.315125,0.3170833333333333,118.75,94.45833333333331,24.291666666666668,251.5583333333333,118.75,184.66666666666663
2022-02-08,43.51666666666667,73.8,22.9,20:00:00,04:00:00,20.041666666666668,45.0,0.0,15:00:00,23:00:00,4.8,7.5,2.2,20:00:00,00:00:00,20.8375,44.8,9.1,23:00:00,05:00:00,27.5125,56.0,11.5,23:00:00,05:00:00,13.797743055555555,18.653819444444444,2,2,1,1,2,1,4.216666666666667,-1.9,12.4,0.5041666666666667,52.91666666666666,-5.083333333333333,0.0,0.0,1029.7375,1011.5333333333332,1.4583333333333333,1.65,0.4320833333333333,11.6,27.0,294.125,279.4166666666667,15.1,5.645833333333333,6.104166666666667,0.276375,0.2975416666666666,119.08333333333331,94.91666666666669,24.166666666666668,256.4791666666667,119.08333333333331,187.2625
2022-02-09,44.4875,68.3,21.8,00:00:00,16:00:00,22.041666666666668,61.0,0.0,16:00:00,00:00:00,4.558333333333334,6.7,2.6,11:00:00,23:00:00,28.0625,45.5,10.7,00:00:00,16:00:00,35.395833333333336,53.4,17.7,10:00:00,14:00:00,29.82552083333333,36.71267361111111,4,2,1,1,4,2,7.129166666666666,1.8,13.6,4.241666666666666,75.875,2.9958333333333336,0.0,0.0,1030.7125,1012.6916666666666,5.333333333333333,1.44,0.2716666666666666,13.8,29.3,284.7916666666667,259.9166666666667,24.8,6.4125000000000005,6.025,0.2571666666666667,0.2882083333333333,113.70833333333331,85.91666666666667,27.791666666666668,230.4833333333333,113.70833333333331,189.8708333333333
